fire_id,ignite_h,end_h,hours,damagearea,source,n_cells,coord_src,loc
5671,2025-03-12 09:00:00,2025-03-12 10:00:00,2,0.1,point,1,original,광주 광산 nan
5672,2025-03-11 15:00:00,2025-03-11 17:00:00,3,0.3,point,1,sgis_recovered,충남 공주 우성
5673,2025-03-11 15:00:00,2025-03-11 16:00:00,2,0.15,point,1,original,충남 아산 인주
5674,2025-03-11 15:00:00,2025-03-11 18:00:00,4,1.8,point,1,original,경남 양산 상북
5675,2025-03-11 11:00:00,2025-03-11 14:00:00,4,0.2,point,1,original,강원 삼척 nan
5676,2025-03-11 11:00:00,2025-03-11 13:00:00,3,0.08,point,1,original,전북 익산 웅포
5677,2025-03-09 16:00:00,2025-03-09 18:00:00,3,0.6,point,1,original,충북 옥천 청성
5678,2025-03-09 15:00:00,2025-03-09 19:00:00,5,1.2,point,1,sgis_recovered,강원 춘천 남
5679,2025-03-09 11:00:00,2025-03-09 18:00:00,8,0.03,point,1,original,경남 거제 nan
5680,2025-02-25 20:00:00,2025-02-25 22:00:00,3,4.1,point,1,original,경북 고령 쌍림
5681,2025-02-25 16:00:00,2025-02-25 18:00:00,3,0.1,point,1,original,경남 고성 영오
5682,2025-02-25 14:00:00,2025-02-25 15:00:00,2,0.04,point,1,original,대전 유성 nan
5683,2025-02-25 14:00:00,2025-02-25 16:00:00,3,0.23,point,1,original,경기 안성 삼죽
5684,2025-02-25 10:00:00,2025-02-25 12:00:00,3,0.04,point,1,original,경기 화성 남양
5685,2025-02-16 20:00:00,2025-02-17 03:00:00,8,1.0,point,1,original,경남 양산 원동
5686,2025-02-16 11:00:00,2025-02-16 12:00:00,2,0.02,point,1,original,전북 남원 대산
5692,2025-04-07 19:00:00,2025-04-08 04:00:00,10,0.7,point,1,original,경기 남양주 와부
5693,2025-04-07 14:00:00,2025-04-07 17:00:00,4,0.3,point,1,original,전남 무안 해제
5694,2025-04-07 13:00:00,2025-04-07 13:00:00,1,0.01,point,1,original,강원 강릉 성산
5695,2025-04-07 13:00:00,2025-04-07 17:00:00,5,2.0,point,1,original,경기 용인처인 남사
5696,2025-04-07 12:00:00,2025-04-08 12:00:00,25,70.0,polygon,4,original,경남 하동 옥종
5697,2025-04-07 10:00:00,2025-04-07 11:00:00,2,0.03,point,1,original,충남 천안동남 병천
5698,2025-04-02 23:00:00,2025-04-03 02:00:00,4,0.17,point,1,original,경기 화성 매송
5699,2025-04-02 15:00:00,2025-04-02 16:00:00,2,0.04,point,1,original,부산 사상 nan
5700,2025-04-02 14:00:00,2025-04-02 17:00:00,4,0.3,point,1,original,경남 함양 서하
5701,2025-04-02 11:00:00,2025-04-02 12:00:00,2,0.03,point,1,original,전북 무주 무주
5702,2025-04-02 10:00:00,2025-04-02 12:00:00,3,0.05,point,1,original,충남 공주 탄천
5703,2025-05-29 02:00:00,2025-05-29 02:00:00,1,0.01,point,1,original,충남 예산 예산
5704,2025-05-28 00:00:00,2025-05-28 01:00:00,2,0.01,point,1,original,충남 천안동남 광덕
5705,2025-05-06 08:00:00,2025-05-06 13:00:00,6,0.88,point,1,original,강원 평창 대관령
5706,2025-05-01 09:00:00,2025-05-01 10:00:00,2,0.06,point,1,original,전북 남원 산동
5707,2025-05-01 08:00:00,2025-05-01 09:00:00,2,0.03,point,1,original,충남 천안동남 성남
5708,2025-05-01 01:00:00,2025-05-01 07:00:00,7,0.1,point,1,sgis_recovered,경북 포항남 오천
5709,2025-04-30 17:00:00,2025-04-30 17:00:00,1,0.02,point,1,original,강원 춘천 동내
5712,2025-04-30 12:00:00,2025-04-30 15:00:00,4,0.09,point,1,original,전남 곡성 죽곡
5713,2025-04-30 09:00:00,2025-04-30 11:00:00,3,0.06,point,1,sgis_recovered,전남 순천 서
5714,2025-04-30 08:00:00,2025-04-30 08:00:00,1,0.01,point,1,original,충남 천안동남 광덕
5715,2025-04-29 16:00:00,2025-04-29 18:00:00,3,0.1,point,1,sgis_recovered,경북 고령 운수
5716,2025-04-25 16:00:00,2025-04-25 18:00:00,3,0.4,point,1,sgis_recovered,강원 홍천 남
5717,2025-04-25 13:00:00,2025-04-25 15:00:00,3,0.02,point,1,sgis_recovered,경북 김천 봉산
5718,2025-04-25 12:00:00,2025-04-25 13:00:00,2,0.23,point,1,sgis_recovered,강원 원주 지정
5720,2025-03-27 19:00:00,2025-03-27 21:00:00,3,0.06,point,1,sgis_recovered,경기 파주 조리
5721,2025-03-27 16:00:00,2025-03-27 17:00:00,2,0.01,point,1,sgis_recovered,대구 군위 소보
5722,2025-03-19 16:00:00,2025-03-19 18:00:00,3,0.35,point,1,sgis_recovered,충남 태안 안면
5723,2025-03-18 11:00:00,2025-03-18 13:00:00,3,0.2,point,1,original,울산 울주 온양
5724,2025-03-17 17:00:00,2025-03-17 18:00:00,2,0.01,point,1,sgis_recovered,전남 화순 백아
5725,2025-03-17 16:00:00,2025-03-17 18:00:00,3,0.3,point,1,original,전남 장성 장성
5726,2025-03-17 15:00:00,2025-03-17 17:00:00,3,0.16,point,1,original,경기 양평 개군
5727,2025-03-17 14:00:00,2025-03-17 17:00:00,4,2.8,point,1,sgis_recovered,충남 태안 이원
5728,2025-03-17 13:00:00,2025-03-17 14:00:00,2,0.03,point,1,original,충남 예산 덕산
5729,2025-03-15 22:00:00,2025-03-16 02:00:00,5,3.3,point,1,original,인천 옹진 백령
5730,2025-03-15 18:00:00,2025-03-15 20:00:00,3,0.25,point,1,original,강원 횡성 청일
5731,2025-03-15 13:00:00,2025-03-15 14:00:00,2,0.1,point,1,original,경기 연천 미산
5732,2025-03-15 11:00:00,2025-03-15 13:00:00,3,0.2,point,1,original,경기 포천 내촌
5733,2025-03-15 09:00:00,2025-03-15 10:00:00,2,0.04,point,1,original,경기 용인처인 양지
5734,2025-03-15 09:00:00,2025-03-15 12:00:00,4,1.0,point,1,original,경기 이천 장호원
5735,2025-03-10 14:00:00,2025-03-10 16:00:00,3,0.78,point,1,original,충남 홍성 홍성
5736,2025-03-10 13:00:00,2025-03-10 15:00:00,3,0.06,point,1,sgis_recovered,충남 공주 우성
5737,2025-03-10 10:00:00,2025-03-10 11:00:00,2,0.04,point,1,original,강원 화천 사내
5739,2025-03-08 15:00:00,2025-03-08 16:00:00,2,0.1,point,1,sgis_recovered,충남 공주 우성
5740,2025-03-08 14:00:00,2025-03-08 15:00:00,2,0.1,point,1,original,충남 예산 대술
5742,2025-03-08 05:00:00,2025-03-08 05:00:00,1,0.16,point,1,original,경기 고양 덕양
5743,2025-02-23 18:00:00,2025-02-23 20:00:00,3,0.1,point,1,original,부산 부산진 nan
5744,2025-02-23 17:00:00,2025-02-23 20:00:00,4,0.1,point,1,original,부산 부산진 nan
5745,2025-02-23 14:00:00,2025-02-23 16:00:00,3,1.0,point,1,sgis_recovered,경기 연천 중
5746,2025-02-23 14:00:00,2025-02-23 17:00:00,4,0.02,point,1,original,경기 가평 가평
5747,2025-02-23 13:00:00,2025-02-23 17:00:00,5,0.15,point,1,original,경기 용인처인 nan
5748,2025-02-23 12:00:00,2025-02-23 14:00:00,3,0.6,point,1,original,인천 강화 화도
5762,2025-02-06 10:00:00,2025-02-06 11:00:00,2,0.06,point,1,original,강원 고성 거진
5763,2025-02-06 10:00:00,2025-02-06 11:00:00,2,0.02,point,1,original,인천 옹진 영흥
5764,2025-02-26 16:00:00,2025-02-26 20:00:00,5,1.5,point,1,original,충북 진천 덕산
5765,2025-02-26 16:00:00,2025-02-26 20:00:00,5,2.0,point,1,original,경기 광주 nan
5766,2025-02-26 15:00:00,2025-02-26 16:00:00,2,0.06,point,1,sgis_recovered,인천 중 nan
5767,2025-02-26 15:00:00,2025-02-26 16:00:00,2,0.2,point,1,original,전남 고흥 금산
5768,2025-02-26 15:00:00,2025-02-26 18:00:00,4,0.7,point,1,original,강원 철원 철원
5769,2025-02-26 13:00:00,2025-02-26 17:00:00,5,0.3,point,1,sgis_recovered,강원 양양 서
5770,2025-02-26 13:00:00,2025-02-26 13:00:00,1,0.1,point,1,original,경기 포천 nan
5771,2025-02-21 20:00:00,2025-02-22 00:00:00,5,1.0,point,1,original,울산 울주 삼동
5772,2025-02-21 20:00:00,2025-02-21 21:00:00,2,0.1,point,1,original,경기 양평 단월
5773,2025-02-21 19:00:00,2025-02-22 19:00:00,25,30.0,point,1,original,강원 정선 여량
5774,2025-02-21 15:00:00,2025-02-21 16:00:00,2,0.2,point,1,sgis_recovered,강원 강릉 구정
5775,2025-02-21 15:00:00,2025-02-21 19:00:00,5,0.16,point,1,original,경기 고양 일산동
5776,2025-02-21 14:00:00,2025-02-21 20:00:00,7,0.1,point,1,original,충북 제천 nan
5778,2025-02-21 11:00:00,2025-02-21 22:00:00,12,3.0,point,1,original,충북 단양 영춘
5779,2025-02-24 21:00:00,2025-02-24 23:00:00,3,0.3,point,1,sgis_recovered,경기 연천 청산
5780,2025-02-24 16:00:00,2025-02-24 17:00:00,2,0.01,point,1,original,충남 아산 음봉
5781,2025-02-24 14:00:00,2025-02-24 18:00:00,5,0.7,point,1,original,경북 안동 서후
5782,2025-02-24 12:00:00,2025-02-24 15:00:00,4,0.25,point,1,original,경북 청송 현서
5783,2025-02-24 11:00:00,2025-02-24 13:00:00,3,0.35,point,1,original,경북 경주 양남
5784,2025-02-19 21:00:00,2025-02-19 23:00:00,3,0.16,point,1,original,충남 천안동남 광덕
5785,2025-02-19 15:00:00,2025-02-19 16:00:00,2,0.25,point,1,original,충남 공주 탄천
5786,2025-02-19 10:00:00,2025-02-19 12:00:00,3,0.06,point,1,original,강원 고성 죽왕
5787,2025-02-18 14:00:00,2025-02-18 19:00:00,6,1.0,point,1,original,충북 충주 앙성
5788,2025-02-18 12:00:00,2025-02-18 13:00:00,2,0.16,point,1,original,충남 아산 음봉
5789,2025-02-18 11:00:00,2025-02-18 15:00:00,5,0.03,point,1,original,경기 화성 서신
5790,2025-02-18 10:00:00,2025-02-18 10:00:00,1,0.01,point,1,original,충남 공주 이인
5791,2025-02-13 15:00:00,2025-02-13 16:00:00,2,0.06,point,1,original,강원 강릉 주문진
5792,2025-02-08 12:00:00,2025-02-08 13:00:00,2,0.02,point,1,original,강원 강릉 nan
5793,2025-02-05 11:00:00,2025-02-05 13:00:00,3,0.2,point,1,original,강원 강릉 연곡
5794,2025-02-04 12:00:00,2025-02-04 12:00:00,1,0.01,point,1,sgis_recovered,강원 고성 토성
5795,2025-03-01 14:00:00,2025-03-01 14:00:00,1,0.05,point,1,sgis_recovered,경기 양평 강하
5796,2025-03-01 13:00:00,2025-03-01 14:00:00,2,0.05,point,1,sgis_recovered,경기 양평 강상
5797,2025-03-01 10:00:00,2025-03-01 11:00:00,2,0.16,point,1,original,경기 고양 일산동
5798,2025-02-28 15:00:00,2025-02-28 17:00:00,3,0.41,point,1,original,경기 안성 삼죽
5799,2025-02-28 14:00:00,2025-02-28 16:00:00,3,0.18,point,1,original,강원 횡성 공근
5800,2025-02-28 14:00:00,2025-02-28 15:00:00,2,0.03,point,1,sgis_recovered,충남 당진 정미
5801,2025-02-28 13:00:00,2025-02-28 16:00:00,4,0.3,point,1,original,경북 봉화 명호
5802,2025-02-28 05:00:00,2025-02-28 06:00:00,2,0.03,point,1,original,경기 안산 단원
5803,2025-02-20 19:00:00,2025-02-20 20:00:00,2,0.01,point,1,original,경기 성남 분당
5804,2025-02-20 15:00:00,2025-02-20 19:00:00,5,9.4,point,1,original,경남 하동 고전
5805,2025-02-20 14:00:00,2025-02-20 15:00:00,2,0.7,point,1,original,경북 상주 화서
5806,2025-02-17 15:00:00,2025-02-17 19:00:00,5,0.2,point,1,original,강원 홍천 서석
5807,2025-02-11 15:00:00,2025-02-11 20:00:00,6,1.0,point,1,original,서울 구로 nan
5808,2025-02-09 13:00:00,2025-02-09 15:00:00,3,0.2,point,1,original,경북 영천 고경
5809,2025-02-03 13:00:00,2025-02-03 14:00:00,2,0.02,point,1,sgis_recovered,경기 용인처인 이동
